x1,x2,y
-0.1236950710878082,0.8679543386915723,1
1.0521941565616897,0.029698467323318607,1
1.0250492850345876,1.0346448209496977,0
-0.06800247215784909,0.023225369716100355,0
0.029307247329868127,0.9285648581973632,1
1.1865774511144758,0.04738329209117875,1
0.8808696502797351,1.065655360863383,0
-0.09746816702273214,0.07870846037424521,0
0.11585955790074041,0.9179317681648289,1
1.0963376129244322,0.041278092693649834,1
1.082206015999449,1.1896792982653948,0
-0.02453881160028705,-0.07537361643574897,0
-0.08895144296255234,0.9184189715034562,1
0.9922898290585895,0.03411519748166439,1
1.027669079933002,1.0827183249036023,0
0.001300189187790702,0.1453534077157317,0
-0.02646568332379561,1.2720169166589619,1
1.0625667347765007,-0.08571575564162826,1
0.8929107501938888,1.0482472415243185,0
-0.02234627853258509,0.0714000494092092,0
0.047323762457354486,0.9927171087343127,1
0.9153206281931595,-0.15148472246858646,1
0.9553485047932979,1.0856398794323472,0
0.021409374413020398,-0.12457387787119881,0
0.0173180925851182,1.0385317379728838,1
0.9116142563798867,0.015372510594552791,1
1.0058208718446,0.8857029702169377,0
0.03577873603482833,0.05607845263682344,0
0.1083051243175277,1.1053802052034902,1
0.8622330632042909,-0.09378250399151228,1
1.0515035267208659,1.051378595091221,0
0.0515047686306048,0.3,0
0.0570890510693167,1.1135565640180598,1
1.0954001763493202,0.0651391251305798,1
0.9684730755359654,1.0758969220493269,0
-0.07728252145375719,-0.02368186067400089,0
-0.04853635478291035,1.0081874139386322,1
1.2314658566673509,-0.18672651925917483,1
1.0686260190374512,0.8387284128810348,0
-0.04719318657894335,0.10889505969673662,0
0.006428001909546278,0.8922255222070694,1
0.9284696290740032,0.06795977489346759,1
0.9269633368282864,1.0216458589581976,0
0.004557183990381379,-0.06516003476058171,0
0.2143944089325326,1.063391902231801,1
0.7974857413342393,0.018645431476942764,1
0.9338213535231612,1.0852433334796223,0
-0.07925207384327007,-0.011473644146689901,0
0.050498727898045714,1.0865755194170121,1
0.8799703592944224,-0.03345012358409484,1
0.9525054688839044,0.9346670767426288,0
0.1765454240281097,0.040498171096095555,0
-0.12608839543350453,1.0917861947054777,1
1.2122156197012632,0.1032465260551147,1
0.8480630034045986,0.9515765927133748,0
0.12669111491866228,-0.07076694656187808,0
0.04438194281462285,1.0774634053429337,1
0.9073069528421918,-0.005952535606180008,1
0.7,0.897561235866571,0
-0.025256815139316033,-0.12477831819648495,0
0.16324113039316354,0.8569858622039367,1
0.9559955513303016,0.013074057728609135,1
1.1441273289066116,0.8564137848820561,0
0.11631637521549597,0.001023306101958705,0
-0.0981508651047951,1.0462103474263271,1
1.019905969557347,-0.06002168771587947,1
1.0069802084990018,0.961468640313824,0
0.011351734525124805,0.06621306745210467,0
0.15860168161453522,0.8762184501173151,1
1.2133033374656268,-0.1952087799522502,1
0.9848214904964416,1.0588317206484577,0
0.028099186773503267,-0.06226995198205938,0
-0.020812225035727522,0.9506999065341167,1
0.9410635243055788,0.08496020970210247,1
1.0357015485965047,0.9307090404739345,0
0.08995998754332507,0.030729952087660935,0
0.08128621188389601,1.0629628841923613,1
0.9171004989077928,-0.05601810401969696,1
1.0747293605123263,1.0610370265433464,0
-0.002090159396414813,0.0117327383308782,0
0.12776648957884248,0.940842861116417,1
1.0547097381170039,-0.020219265243389406,1
0.978231879677278,1.109877685198719,0
0.08254163489880299,0.08135096360006386,0
0.1305478807154329,1.0021003841632758,1
1.0681952971294963,-0.031026675659345606,1
1.0324166352488442,0.9869856945632316,0
0.00969959649927182,0.059515702543691366,0
-0.08182206832334726,1.2092387275685461,1
0.8993982618500298,-0.12141886127877322,1
1.1158110873500067,1.0791662693962936,0
0.062411981705215516,0.06283455092642799,0
-0.0012246772846914624,0.9102745628514168,1
1.0075804558193726,-0.06771617115121117,1
1.097511973341775,0.9852942618497862,0
-0.08254971967925116,-0.03213858416529935,0
0.04129314542756243,0.9436275447196025,1
0.9177779604433569,0.02436872114919123,1
1.0244966571108722,0.949305682462887,0
-0.04710383056183228,0.02320499373576363,0
-0.1448084341497324,0.8592536225623445,1
0.9281555778747564,-0.021344715171184726,1
1.0310907565598004,1.1475356216949553,0
0.08576596232020195,-0.015993852996342713,0
-0.001901620790268883,0.8997470635362191,1
0.998148686400761,-0.028865863892013833,1
1.0322718560338089,0.9172769056447677,0
0.05193465142411723,0.1532738913002578,0
-0.01087601484568576,1.040171172209894,1
1.0690143991711112,-0.04012204718858363,1
1.0224092481810416,1.0012592400781795,0
0.009767609854883173,-0.07730097838554666,0
0.0024510174258942715,1.049799829124545,1
1.1451143607795042,0.09592708260852069,1
1.2153182457511558,0.923265243711195,0
0.08723206367206782,0.018334200573835176,0
0.21898029332176724,0.9191701714644849,1
0.9160278157819224,-0.05993926454440222,1
0.7876104275690193,0.947424497831924,0
-0.07591326615536981,0.015039378647620763,0
0.034175597577715947,1.1876170839215887,1
1.095042383818605,-0.05769036556624031,1
0.9101585328651642,1.0491919171506505,0
-0.1320233207020642,0.18314587658543538,0
0.1179440120721287,0.9530824347895295,1
0.8286865470909123,0.1353872374165413,1
0.9885460154747382,1.123781631197346,0
-0.15944276587943673,-0.05993750229537729,0
0.0005243699718183166,1.0046980593764743,1
0.9549934528520756,0.062284993234749876,1
0.8932379570617406,0.9857620514978707,0
0.012029563171189887,0.051443883405874906,0
0.07116148780888898,0.887535790816213,1
0.8465885829264378,0.1277676821898509,1
1.033231401197959,0.9251513463443446,0
0.1551151975522523,0.011567463429285867,0
0.11792971840638265,1.006751848141011,1
1.2060747924881987,0.17553408424432046,1
0.9751035851520926,1.0971570950954355,0
0.06453759495851476,0.13686315575323488,0
-0.09649234605801045,1.068605145999844,1
1.1058424486849587,-0.17587394864231143,1
0.8816741487334225,0.7960767822239899,0
-0.026940683444455778,0.07175422557959624,0
0.15023570520960283,1.0074094780419776,1
1.1628615545571293,-0.13801014582148916,1
0.8296617560644846,0.9944452301103381,0
0.03840654489393073,-0.0032694748094093114,0
-0.20674421000398768,0.9910879960487211,1
0.8695530499495147,0.06696725488300385,1
1.0366598246096848,0.9060120213672644,0
-0.05138669173366936,-0.10592135218889516,0
-0.006267909727317188,1.0955142320501239,1
0.9014273953664456,0.050404651551784446,1
0.9469742381627559,0.9207127167737655,0
-0.010703035995455783,-0.10352423224193741,0
-0.05536493053471821,0.8802122107411151,1
1.196472513291639,0.0035263551971728615,1
0.9300274492007414,1.021397991073422,0
-0.011232804969082983,-0.0220969599533223,0
0.061416670004342526,1.0757507710047305,1
0.9469498852389473,-0.057581824064468004,1
0.9724948302848356,0.7698078835264415,0
-0.15151910621985523,0.13668742674445247,0
0.16449677135012838,0.9750963960443622,1
1.0576556963055765,0.031125015454353613,1
1.3,1.1119574911434578,0
-0.012791759148076655,-0.09555404406004259,0
-0.16064463202575727,1.0203463635867223,1
0.9243649254715697,-0.14222537095976742,1
0.9353427115757473,0.8918451996385605,0
0.1687141635072565,0.08816397569494505,0
-0.0007972641316617373,1.1479944138890026,1
1.0077368307647618,-0.08612842013282637,1
1.1523124077269657,1.053891004368466,0
-0.10372461543264565,-0.01903386780836082,0
-0.08756182533847573,0.8617200269035664,1
1.0926177547531641,0.19094166404701307,1
0.8601432426180858,1.0562969236690571,0
-0.06506425691218269,-0.048712538376469605,0
-0.05923939242388692,0.9136009230320183,1
1.0048521627944826,-0.08309501164110378,1
1.027045682577984,0.9949761890550863,0
-0.023894804686640975,-0.09075636620415979,0
-0.05767713305683328,1.0755391225825757,1
1.0500917187624381,-0.09775552447985511,1
1.0099332305429225,1.075138712337179,0
-0.1669405281121372,0.054336019237993506,0
-0.06626237589458467,1.0570598668593159,1
0.9236740843457483,-0.1804882100664519,1
0.8372457562116837,1.0048084946661382,0
0.025972250172148187,-0.09043166251044087,0
0.06385924587773739,0.833847993773104,1
0.9933920201352684,-0.12110161997624568,1
0.934816389219784,1.0047398671316414,0
-0.08604133652839524,-0.03845555442298254,0
0.10062928092144406,0.9423108130476852,1
1.0835692112065143,-0.11297068546576182,1
1.0529804177915283,1.14415686206579,0
-0.24716445001272894,-0.07968952554704768,0
0.057707212718054006,0.9796954613957007,1
1.0371145873371308,-0.06039851867158206,1
1.00865897874729,0.984432276460792,0
0.11677820616598074,0.025442084330121312,0
0.03376026620752022,0.9588123033877533,1
0.9512393775927507,-0.043255818781962094,1
1.0394452142378297,0.9579015519179737,0
0.028977485689641293,0.2075400798645439,0
0.08711247034316924,0.9673976467832159,1
1.1201213922163944,-0.04080753730215514,1
0.7961875464822146,0.8991913689082596,0
-0.18707919210258558,-0.03515134840413087,0
0.00184183791895517,1.1676437312275283,1
1.0326927373764163,-0.021910052880886426,1
1.0829405581183489,0.7788864690992114,0
0.023561455810856596,0.07708651938869669,0
-0.14785862457798415,1.1143754043206928,1
1.0338496407494415,-0.04152879139008013,1
1.0632781866106285,1.2270692857804395,0
0.018186625505849516,0.02482205863003361,0
-0.045936089954024414,0.9150155630535208,1
1.0830335816544245,-0.08560838259088673,1
1.0071566237219391,0.9522342553234884,0
0.04789798257463919,0.03336621052869483,0
0.10375399442578992,0.9489983601145253,1
0.9730125064706628,-0.09787637157823074,1
0.9555706739923888,1.0377300493044852,0
0.0756988616645352,-0.09221653241776255,0
0.08696059201056602,1.135563785880495,1
1.0413434903223702,0.1876795812558066,1
0.9226210800896427,0.8755345296688583,0
-0.17787202489042786,0.1496044311489183,0
0.06543656563540577,0.9944415329089545,1
1.027996862631982,-0.11254890472983765,1
1.2445751979616826,1.0129221181975228,0
0.01093947946048929,0.07257666238986919,0
0.048100923173671324,1.022388402427913,1
0.9209525544554689,0.04714683571359957,1
1.1882024496475034,1.1345420046154977,0
0.1593186626639397,-0.051121567643118516,0
-0.0989604820258581,0.9874213079900351,1
1.0055724912288695,0.10941915184709486,1
0.8307535370285181,1.1529550319460613,0
-0.015800789857898942,-0.04268810699474201,0
-0.10121043752601676,0.834514332813423,1
1.0823170583961914,0.007331796718840389,1
0.8710039100258946,0.8704921227936384,0
-0.033578469929012825,0.1669021525289393,0
-0.02595913513636048,0.8496857046881894,1
0.9754256935914055,-0.02727235697476705,1
0.7303113357058428,0.9945705133482188,0
-0.023093453020867797,0.06962063648134184,0
0.18489560949453454,1.1126565029547757,1
0.973111130944517,-0.11065259087416704,1
1.257335980324986,1.0059218434014487,0
0.0013929291912946203,-0.002412508711000328,0
0.019808476076785497,0.9855639588076057,1
0.9426337993119763,-0.054685894124039215,1
0.9967246729784002,0.9456575228866235,0
-0.07128457826771643,0.010643022769189684,0
-0.02549772174208553,1.150399298858269,1
0.7349030191606988,0.10915068519224619,1
1.124608519249763,0.792660976759185,0
-0.03426875940803488,-0.03714408659957915,0
-0.14075116947178212,0.9222183312409125,1
0.8889424154534171,0.17522704434236228,1
1.093567839314746,1.127155509499416,0
0.07216720640432352,-0.11290517712172293,0
-0.05245202662797737,1.0489374561227918,1
0.8777872191108055,0.07129984301723881,1
0.9759674601841865,0.9625179192450403,0
0.07109599682034916,0.044426331148603976,0
-0.03609661658190799,1.1159329803364249,1
0.8918936672400103,0.061593560694426376,1
1.0593101257968385,0.969045356068601,0
0.0326133022242118,-0.1251113576385303,0
0.09240270192069011,0.9815097863557011,1
0.9477276979480961,0.10490092258368894,1
0.9295656309457241,0.859153870363644,0
-0.15566291735239038,0.06060099513456396,0
-0.12804293524962831,1.1754794181984365,1
0.7918070592116278,0.16964563682900383,1
1.0211017467202619,0.9903286888129608,0
-0.05449190868089498,0.03991361143520709,0
-0.0037634702424848366,1.110330188201652,1
1.011422764866204,0.01503017614618776,1
0.9636387787786144,0.9943054376278933,0
0.03078017688920592,-0.17101683926566258,0
-0.1348185422105713,1.0743264094022715,1
1.0170865438127943,-0.018398333635267914,1
1.0018433933065394,1.034758170536167,0
-0.053975968030936156,-0.07783047254023127,0
0.019584525509768157,0.9021627222384968,1
1.040825275571447,-0.17025836042378406,1
1.1029155637325643,1.0472597482413044,0
0.025602973431387566,0.09826909839455139,0
0.1665474444462577,1.101437006501813,1
0.8159125768668355,-0.12795769667357015,1
0.9375181422304322,1.0026091050210835,0
0.05176590204691231,-0.07257438131534656,0
0.018676676447707832,0.9244617067646678,1
0.9388482197008052,-0.14066610968482224,1
0.9076766753889096,0.8648315394383667,0
-0.09758732529773329,0.10536417966078396,0
-0.09493988888319431,1.263238206483739,1
1.049331790088089,0.018483612369487392,1
0.9141642219818786,1.0700309879408991,0
-0.0575637826237774,0.012200981464536145,0
0.2560084538268795,0.990394010027535,1
1.1149273326285676,-0.07031764251258875,1
0.9965011509503038,1.177080063563551,0
-0.06269670577877674,0.18124485579969288,0
0.07077519354554755,0.9437533224105732,1
1.063240773905552,0.097255444962673,1
1.0621809962217197,0.8429775280109544,0
-0.07271371758248686,-0.024751863555150477,0
-0.007443342910004629,1.0620672097550679,1
1.0177701000933255,-0.13353443587101013,1
1.0380197851005963,1.0610585745283823,0
0.055979044793103984,0.10807807255546219,0
0.08339221545489041,1.0459180079228436,1
0.9929834288541353,-0.16609609335159914,1
1.0429618219132586,1.0207687687163112,0
0.027157883719537347,-0.12767485758203095,0
-0.10810565404082624,1.1053152853332904,1
0.9960444846143345,0.06815006973726244,1
1.002831837613046,1.0029756139495745,0
